sales_id,order_id,customer_id,crop_id,warehouse_id,sale_date,quantity_kg,unit_price_thb,total_amount_thb,discount_pct,payment_status,sale_channel
SAL-021529,ORD-008669,CUS-0177,CRP-007,WH-007,2022-02-08,365.97,7.85,2872.86,0,ชำระแล้ว,ตลาดกลาง
SAL-021530,ORD-008669,CUS-0177,CRP-014,WH-011,2022-02-08,3365.31,91.13,306680.7,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021531,ORD-008669,CUS-0177,CRP-013,WH-006,2022-02-08,492.23,8.77,4316.86,0,ชำระแล้ว,ออนไลน์
SAL-021532,ORD-008670,CUS-0130,CRP-005,WH-008,2025-09-07,5246.04,3.84,20144.79,0,ชำระแล้ว,ตลาดกลาง
SAL-021533,ORD-008670,CUS-0130,CRP-007,WH-014,2025-09-07,737.35,6.05,4460.97,0,ชำระแล้ว,ตลาดกลาง
SAL-021534,ORD-008670,CUS-0130,CRP-011,WH-008,2025-09-07,1503.41,65.0,97721.65,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021535,ORD-008671,CUS-0094,CRP-013,WH-003,2024-10-26,1075.1,10.75,11557.32,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021536,ORD-008672,CUS-0167,CRP-006,WH-003,2021-02-17,1646.08,86.39,142204.85,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021537,ORD-008672,CUS-0167,CRP-009,WH-013,2021-02-17,137.33,38.76,5322.91,0,บางส่วน,ตรงจากคลัง
SAL-021538,ORD-008673,CUS-0092,CRP-006,WH-005,2024-03-25,882.47,101.96,89976.64,5,ค้างชำระ,ตลาดกลาง
SAL-021539,ORD-008673,CUS-0092,CRP-010,WH-004,2024-03-25,1460.07,117.05,170901.19,0,ชำระแล้ว,ตรงจากคลัง
SAL-021540,ORD-008673,CUS-0092,CRP-003,WH-002,2024-03-25,4311.19,23.76,102433.87,0,ชำระแล้ว,ออนไลน์
SAL-021541,ORD-008673,CUS-0092,CRP-001,WH-005,2024-03-25,8469.36,13.56,114844.52,0,ชำระแล้ว,ตรงจากคลัง
SAL-021542,ORD-008674,CUS-0054,CRP-007,WH-015,2021-06-09,391.3,7.39,2891.71,0,ชำระแล้ว,ตลาดกลาง
SAL-021543,ORD-008674,CUS-0054,CRP-012,WH-010,2021-06-09,104.99,1.1,115.49,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021544,ORD-008675,CUS-0086,CRP-005,WH-011,2025-12-31,1971.47,5.16,10172.79,0,ชำระแล้ว,ตรงจากคลัง
SAL-021545,ORD-008675,CUS-0086,CRP-007,WH-002,2025-12-31,128.11,9.08,1163.24,0,ชำระแล้ว,ตรงจากคลัง
SAL-021546,ORD-008675,CUS-0086,CRP-014,WH-008,2025-12-31,1805.01,91.06,164364.21,0,ชำระแล้ว,ตรงจากคลัง
SAL-021547,ORD-008675,CUS-0086,CRP-004,WH-015,2025-12-31,1210.56,8.61,10422.92,2,ค้างชำระ,ตรงจากคลัง
SAL-021548,ORD-008676,CUS-0050,CRP-001,WH-005,2022-07-19,4480.17,11.32,50715.52,0,ชำระแล้ว,ตลาดกลาง
SAL-021549,ORD-008676,CUS-0050,CRP-014,WH-001,2022-07-19,1615.53,122.58,198031.67,0,ชำระแล้ว,ตลาดกลาง
SAL-021550,ORD-008677,CUS-0050,CRP-009,WH-014,2025-03-17,2642.11,58.04,153348.06,0,ชำระแล้ว,ออนไลน์
SAL-021551,ORD-008677,CUS-0050,CRP-007,WH-003,2025-03-17,996.66,8.51,8481.58,0,ชำระแล้ว,ตรงจากคลัง
SAL-021552,ORD-008678,CUS-0146,CRP-003,WH-014,2024-11-13,2719.57,15.98,43458.73,0,ชำระแล้ว,ตรงจากคลัง
SAL-021553,ORD-008678,CUS-0146,CRP-015,WH-002,2024-11-13,1083.89,9.2,9971.79,0,ชำระแล้ว,ตลาดกลาง
SAL-021554,ORD-008679,CUS-0016,CRP-010,WH-003,2023-02-25,1729.28,179.92,311132.06,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021555,ORD-008679,CUS-0016,CRP-009,WH-004,2023-02-25,2901.31,31.64,91797.45,0,ชำระแล้ว,ตรงจากคลัง
SAL-021556,ORD-008680,CUS-0187,CRP-003,WH-001,2023-10-06,4703.79,17.98,84574.14,0,ชำระแล้ว,ตรงจากคลัง
SAL-021557,ORD-008680,CUS-0187,CRP-012,WH-015,2023-10-06,3987.84,1.67,6659.69,0,ชำระแล้ว,ตรงจากคลัง
SAL-021558,ORD-008681,CUS-0013,CRP-007,WH-015,2024-10-01,1005.2,7.59,7629.47,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021559,ORD-008681,CUS-0013,CRP-015,WH-014,2024-10-01,8878.35,10.48,93045.11,0,ค้างชำระ,ออนไลน์
SAL-021560,ORD-008682,CUS-0010,CRP-010,WH-015,2022-01-20,1406.08,227.19,319447.32,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021561,ORD-008682,CUS-0010,CRP-006,WH-003,2022-01-20,1209.71,90.52,109502.95,0,บางส่วน,ตรงจากคลัง
SAL-021562,ORD-008682,CUS-0010,CRP-004,WH-013,2022-01-20,3753.09,9.7,36404.97,2,ชำระแล้ว,ตลาดกลาง
SAL-021563,ORD-008682,CUS-0010,CRP-012,WH-007,2022-01-20,4703.74,1.83,8607.84,0,ชำระแล้ว,ตรงจากคลัง
SAL-021564,ORD-008683,CUS-0007,CRP-006,WH-011,2023-10-14,289.49,63.73,18449.2,0,บางส่วน,ออนไลน์
SAL-021565,ORD-008683,CUS-0007,CRP-015,WH-006,2023-10-14,4581.71,11.09,50811.16,0,ชำระแล้ว,ตลาดกลาง
SAL-021566,ORD-008683,CUS-0007,CRP-004,WH-013,2023-10-14,8025.08,11.11,89158.64,0,ชำระแล้ว,ออนไลน์
SAL-021567,ORD-008683,CUS-0007,CRP-010,WH-001,2023-10-14,1149.94,220.56,253630.77,0,ชำระแล้ว,ออนไลน์
SAL-021568,ORD-008684,CUS-0035,CRP-008,WH-009,2023-08-11,1578.23,63.07,99538.97,0,ชำระแล้ว,ตลาดกลาง
SAL-021569,ORD-008684,CUS-0035,CRP-007,WH-009,2023-08-11,1478.06,8.45,12489.61,0,ชำระแล้ว,ตลาดกลาง
SAL-021570,ORD-008684,CUS-0035,CRP-012,WH-008,2023-08-11,5052.93,1.77,8943.69,0,ค้างชำระ,ออนไลน์
SAL-021571,ORD-008685,CUS-0004,CRP-005,WH-010,2024-02-04,5414.21,3.66,19816.01,0,ชำระแล้ว,ตรงจากคลัง
SAL-021572,ORD-008685,CUS-0004,CRP-014,WH-007,2024-02-04,5482.27,113.27,620976.72,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021573,ORD-008685,CUS-0004,CRP-012,WH-008,2024-02-04,1227.79,1.39,1706.63,0,ชำระแล้ว,ตลาดกลาง
SAL-021574,ORD-008686,CUS-0110,CRP-014,WH-005,2025-01-23,623.91,148.43,92606.96,0,ชำระแล้ว,ตลาดกลาง
SAL-021575,ORD-008686,CUS-0110,CRP-009,WH-012,2025-01-23,1072.51,25.04,26855.65,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-021576,ORD-008686,CUS-0110,CRP-010,WH-014,2025-01-23,649.22,194.13,126033.08,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021577,ORD-008686,CUS-0110,CRP-005,WH-008,2025-01-23,7625.34,3.94,30043.84,0,ค้างชำระ,ตรงจากคลัง
SAL-021578,ORD-008687,CUS-0176,CRP-003,WH-004,2024-09-01,1202.93,21.39,25730.67,0,ชำระแล้ว,ตลาดกลาง
SAL-021579,ORD-008687,CUS-0176,CRP-013,WH-010,2024-09-01,201.31,12.53,2522.41,0,ชำระแล้ว,ตรงจากคลัง
SAL-021580,ORD-008688,CUS-0082,CRP-010,WH-008,2023-02-28,1604.11,144.36,231569.32,0,ชำระแล้ว,ตรงจากคลัง
SAL-021581,ORD-008688,CUS-0082,CRP-004,WH-008,2023-02-28,3999.73,14.01,56036.22,2,ชำระแล้ว,ออนไลน์
SAL-021582,ORD-008688,CUS-0082,CRP-007,WH-011,2023-02-28,131.9,4.68,617.29,0,ชำระแล้ว,ตรงจากคลัง
SAL-021583,ORD-008689,CUS-0032,CRP-011,WH-008,2024-01-28,894.02,70.72,63225.09,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021584,ORD-008689,CUS-0032,CRP-007,WH-013,2024-01-28,1228.69,8.44,10370.14,0,บางส่วน,ออนไลน์
SAL-021585,ORD-008690,CUS-0019,CRP-012,WH-015,2025-04-24,435.65,1.83,797.24,5,ค้างชำระ,ออนไลน์
SAL-021586,ORD-008690,CUS-0019,CRP-010,WH-007,2025-04-24,1762.98,90.81,160096.21,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021587,ORD-008690,CUS-0019,CRP-006,WH-012,2025-04-24,776.0,99.0,76824.0,0,ชำระแล้ว,ตลาดกลาง
SAL-021588,ORD-008691,CUS-0058,CRP-015,WH-003,2024-01-04,3257.57,10.49,34171.91,0,ชำระแล้ว,ตรงจากคลัง
SAL-021589,ORD-008691,CUS-0058,CRP-008,WH-001,2024-01-04,911.8,77.73,70874.21,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021590,ORD-008691,CUS-0058,CRP-011,WH-006,2024-01-04,2816.39,85.51,240829.51,0,ชำระแล้ว,ตรงจากคลัง
SAL-021591,ORD-008691,CUS-0058,CRP-013,WH-001,2024-01-04,1262.78,9.3,11743.85,2,บางส่วน,สัญญาซื้อขาย
SAL-021592,ORD-008692,CUS-0197,CRP-013,WH-007,2023-12-01,2840.43,8.58,24370.89,0,ชำระแล้ว,ตรงจากคลัง
SAL-021593,ORD-008692,CUS-0197,CRP-015,WH-009,2023-12-01,2429.26,9.45,22956.51,0,ชำระแล้ว,ตรงจากคลัง
SAL-021594,ORD-008693,CUS-0127,CRP-012,WH-007,2025-09-03,4942.55,1.33,6573.59,0,ชำระแล้ว,ตรงจากคลัง
SAL-021595,ORD-008693,CUS-0127,CRP-015,WH-006,2025-09-03,5024.97,9.02,45325.23,0,ชำระแล้ว,ออนไลน์
SAL-021596,ORD-008693,CUS-0127,CRP-010,WH-002,2025-09-03,1248.95,208.7,260655.86,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021597,ORD-008694,CUS-0196,CRP-013,WH-009,2022-08-18,1123.84,8.12,9125.58,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021598,ORD-008695,CUS-0139,CRP-002,WH-001,2024-01-09,7783.44,14.06,109435.17,0,ชำระแล้ว,ออนไลน์
SAL-021599,ORD-008695,CUS-0139,CRP-005,WH-015,2024-01-09,7499.56,3.49,26173.46,2,ชำระแล้ว,ตรงจากคลัง
SAL-021600,ORD-008695,CUS-0139,CRP-001,WH-013,2024-01-09,6183.45,11.27,69687.48,0,ค้างชำระ,ออนไลน์
SAL-021601,ORD-008696,CUS-0098,CRP-013,WH-001,2024-07-04,304.97,8.19,2497.7,0,ชำระแล้ว,ตลาดกลาง
SAL-021602,ORD-008696,CUS-0098,CRP-003,WH-003,2024-07-04,7144.34,15.56,111165.93,0,บางส่วน,ตลาดกลาง
SAL-021603,ORD-008697,CUS-0124,CRP-004,WH-012,2021-01-28,5136.63,10.72,55064.67,0,ชำระแล้ว,ตรงจากคลัง
SAL-021604,ORD-008698,CUS-0090,CRP-013,WH-015,2024-10-20,2840.27,11.49,32634.7,0,ชำระแล้ว,ออนไลน์
SAL-021605,ORD-008698,CUS-0090,CRP-009,WH-015,2024-10-20,988.9,38.03,37607.87,2,ชำระแล้ว,ตลาดกลาง
SAL-021606,ORD-008699,CUS-0149,CRP-009,WH-010,2022-08-08,2765.76,42.16,116604.44,0,ชำระแล้ว,ตลาดกลาง
SAL-021607,ORD-008700,CUS-0128,CRP-014,WH-013,2022-10-18,4392.25,103.3,453719.42,0,ชำระแล้ว,ตลาดกลาง
SAL-021608,ORD-008700,CUS-0128,CRP-006,WH-014,2022-10-18,1216.13,64.89,78914.68,0,ค้างชำระ,ตลาดกลาง
SAL-021609,ORD-008700,CUS-0128,CRP-010,WH-015,2022-10-18,531.1,163.35,86755.18,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021610,ORD-008701,CUS-0066,CRP-008,WH-004,2023-11-20,2506.82,67.9,170213.08,0,ชำระแล้ว,ออนไลน์
SAL-021611,ORD-008701,CUS-0066,CRP-011,WH-004,2023-11-20,2712.52,112.72,305755.25,5,ค้างชำระ,ตรงจากคลัง
SAL-021612,ORD-008701,CUS-0066,CRP-005,WH-008,2023-11-20,1381.68,3.51,4849.7,0,ชำระแล้ว,ตลาดกลาง
SAL-021613,ORD-008701,CUS-0066,CRP-006,WH-014,2023-11-20,1123.98,72.81,81836.98,0,ค้างชำระ,ตรงจากคลัง
SAL-021614,ORD-008702,CUS-0005,CRP-003,WH-012,2025-10-02,3532.96,17.79,62851.36,10,ค้างชำระ,สัญญาซื้อขาย
SAL-021615,ORD-008703,CUS-0182,CRP-004,WH-008,2023-05-09,2218.34,13.93,30901.48,0,ชำระแล้ว,ตรงจากคลัง
SAL-021616,ORD-008704,CUS-0012,CRP-012,WH-004,2025-08-08,7925.83,1.71,13553.17,0,ชำระแล้ว,ตลาดกลาง
SAL-021617,ORD-008704,CUS-0012,CRP-006,WH-008,2025-08-08,1786.99,95.01,169781.92,0,ชำระแล้ว,ออนไลน์
SAL-021618,ORD-008704,CUS-0012,CRP-004,WH-001,2025-08-08,6804.8,10.45,71110.16,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021619,ORD-008705,CUS-0009,CRP-011,WH-009,2024-04-29,2590.58,85.22,220769.23,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021620,ORD-008705,CUS-0009,CRP-015,WH-001,2024-04-29,4903.88,9.48,46488.78,0,ชำระแล้ว,ออนไลน์
SAL-021621,ORD-008705,CUS-0009,CRP-004,WH-006,2024-04-29,5221.01,8.54,44587.43,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021622,ORD-008705,CUS-0009,CRP-002,WH-015,2024-04-29,5569.04,15.72,87545.31,0,ค้างชำระ,ตรงจากคลัง
SAL-021623,ORD-008706,CUS-0022,CRP-005,WH-012,2024-09-23,200.93,4.21,845.92,0,ชำระแล้ว,ออนไลน์
SAL-021624,ORD-008706,CUS-0022,CRP-009,WH-006,2024-09-23,277.31,48.86,13549.37,0,ค้างชำระ,ตรงจากคลัง
SAL-021625,ORD-008707,CUS-0023,CRP-012,WH-014,2021-10-12,6464.78,1.26,8145.62,10,ชำระแล้ว,ตรงจากคลัง
SAL-021626,ORD-008707,CUS-0023,CRP-004,WH-001,2021-10-12,3892.31,10.48,40791.41,0,ชำระแล้ว,ออนไลน์
SAL-021627,ORD-008707,CUS-0023,CRP-015,WH-014,2021-10-12,2046.6,9.24,18910.58,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021628,ORD-008707,CUS-0023,CRP-008,WH-010,2021-10-12,1846.71,54.17,100036.28,0,ชำระแล้ว,ออนไลน์
SAL-021629,ORD-008708,CUS-0066,CRP-011,WH-009,2022-06-05,1536.63,79.2,121701.1,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021630,ORD-008708,CUS-0066,CRP-006,WH-007,2022-06-05,129.35,70.69,9143.75,0,ชำระแล้ว,ตลาดกลาง
SAL-021631,ORD-008709,CUS-0138,CRP-013,WH-001,2022-04-12,1735.61,7.82,13572.47,0,ชำระแล้ว,ตรงจากคลัง
SAL-021632,ORD-008710,CUS-0022,CRP-008,WH-003,2025-05-23,1752.12,48.24,84522.27,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021633,ORD-008710,CUS-0022,CRP-014,WH-003,2025-05-23,1912.7,124.21,237576.47,5,ชำระแล้ว,สัญญาซื้อขาย
SAL-021634,ORD-008710,CUS-0022,CRP-007,WH-003,2025-05-23,1649.59,7.23,11926.54,0,ชำระแล้ว,ตลาดกลาง
SAL-021635,ORD-008710,CUS-0022,CRP-011,WH-002,2025-05-23,1856.49,81.77,151805.19,0,ชำระแล้ว,ตลาดกลาง
SAL-021636,ORD-008711,CUS-0149,CRP-001,WH-014,2021-02-28,9427.57,14.29,134719.98,0,ชำระแล้ว,ตรงจากคลัง
SAL-021637,ORD-008711,CUS-0149,CRP-002,WH-009,2021-02-28,5394.35,14.63,78919.34,0,ชำระแล้ว,ตลาดกลาง
SAL-021638,ORD-008712,CUS-0152,CRP-010,WH-004,2025-01-29,2129.59,129.36,275483.76,2,ชำระแล้ว,ตลาดกลาง
SAL-021639,ORD-008712,CUS-0152,CRP-013,WH-009,2025-01-29,990.01,13.6,13464.14,0,ชำระแล้ว,ตลาดกลาง
SAL-021640,ORD-008712,CUS-0152,CRP-008,WH-004,2025-01-29,826.39,62.5,51649.38,0,ชำระแล้ว,ตลาดกลาง
SAL-021641,ORD-008713,CUS-0039,CRP-002,WH-009,2021-08-12,601.78,16.16,9724.76,0,ชำระแล้ว,ออนไลน์
SAL-021642,ORD-008713,CUS-0039,CRP-015,WH-015,2021-08-12,4401.98,7.2,31694.26,0,ชำระแล้ว,ออนไลน์
SAL-021643,ORD-008713,CUS-0039,CRP-006,WH-005,2021-08-12,560.04,94.9,53147.8,5,ชำระแล้ว,ออนไลน์
SAL-021644,ORD-008713,CUS-0039,CRP-007,WH-014,2021-08-12,1376.77,8.6,11840.22,0,ชำระแล้ว,ตลาดกลาง
SAL-021645,ORD-008714,CUS-0006,CRP-001,WH-003,2024-06-09,4496.89,13.11,58954.23,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021646,ORD-008714,CUS-0006,CRP-011,WH-007,2024-06-09,2894.58,53.35,154425.84,0,ชำระแล้ว,ออนไลน์
SAL-021647,ORD-008714,CUS-0006,CRP-006,WH-003,2024-06-09,292.9,81.4,23842.06,0,ชำระแล้ว,ตลาดกลาง
SAL-021648,ORD-008715,CUS-0057,CRP-011,WH-015,2024-07-10,936.55,66.8,62561.54,0,ชำระแล้ว,ตลาดกลาง
SAL-021649,ORD-008716,CUS-0164,CRP-009,WH-006,2023-11-19,2856.91,25.4,72565.51,0,ชำระแล้ว,ตลาดกลาง
SAL-021650,ORD-008716,CUS-0164,CRP-013,WH-015,2023-11-19,409.63,12.31,5042.55,0,ชำระแล้ว,ตรงจากคลัง
SAL-021651,ORD-008717,CUS-0006,CRP-012,WH-012,2022-03-10,7257.57,1.3,9434.84,0,ค้างชำระ,ตรงจากคลัง
SAL-021652,ORD-008717,CUS-0006,CRP-011,WH-007,2022-03-10,1148.58,51.24,58853.24,0,ชำระแล้ว,ตรงจากคลัง
SAL-021653,ORD-008718,CUS-0110,CRP-003,WH-005,2021-09-28,836.75,20.57,17211.95,0,ชำระแล้ว,ออนไลน์
SAL-021654,ORD-008718,CUS-0110,CRP-010,WH-011,2021-09-28,536.0,128.55,68902.8,0,ค้างชำระ,ตลาดกลาง
SAL-021655,ORD-008719,CUS-0180,CRP-008,WH-002,2025-02-23,1613.75,64.65,104328.94,0,ชำระแล้ว,ออนไลน์
SAL-021656,ORD-008720,CUS-0010,CRP-001,WH-002,2022-05-17,3776.45,11.16,42145.18,0,ชำระแล้ว,ออนไลน์
SAL-021657,ORD-008720,CUS-0010,CRP-012,WH-008,2022-05-17,2265.85,1.71,3874.6,0,ชำระแล้ว,ตรงจากคลัง
SAL-021658,ORD-008721,CUS-0170,CRP-003,WH-003,2025-09-14,4831.46,18.54,89575.27,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021659,ORD-008721,CUS-0170,CRP-007,WH-006,2025-09-14,1027.35,6.65,6831.88,0,ชำระแล้ว,ตรงจากคลัง
SAL-021660,ORD-008721,CUS-0170,CRP-005,WH-014,2025-09-14,6198.66,2.92,18100.09,0,บางส่วน,สัญญาซื้อขาย
SAL-021661,ORD-008721,CUS-0170,CRP-002,WH-014,2025-09-14,1446.17,13.78,19928.22,0,ค้างชำระ,ออนไลน์
SAL-021662,ORD-008722,CUS-0191,CRP-001,WH-004,2024-10-05,3861.6,12.21,47150.14,0,ชำระแล้ว,ตลาดกลาง
SAL-021663,ORD-008722,CUS-0191,CRP-009,WH-011,2024-10-05,609.35,41.87,25513.48,0,ชำระแล้ว,ออนไลน์
SAL-021664,ORD-008723,CUS-0094,CRP-007,WH-007,2023-06-08,1437.73,8.92,12824.55,0,ชำระแล้ว,ออนไลน์
SAL-021665,ORD-008723,CUS-0094,CRP-006,WH-005,2023-06-08,1501.3,58.03,87120.44,0,ค้างชำระ,ตรงจากคลัง
SAL-021666,ORD-008723,CUS-0094,CRP-008,WH-012,2023-06-08,2586.67,81.11,209804.8,0,ค้างชำระ,ตลาดกลาง
SAL-021667,ORD-008724,CUS-0176,CRP-003,WH-004,2021-10-03,2956.94,25.38,75047.14,0,ชำระแล้ว,ออนไลน์
SAL-021668,ORD-008724,CUS-0176,CRP-001,WH-012,2021-10-03,4435.87,14.84,65828.31,0,ค้างชำระ,ตรงจากคลัง
SAL-021669,ORD-008724,CUS-0176,CRP-008,WH-011,2021-10-03,2639.74,88.16,232719.48,0,ชำระแล้ว,ตรงจากคลัง
SAL-021670,ORD-008725,CUS-0004,CRP-002,WH-011,2023-03-15,5198.61,14.61,75951.69,0,ชำระแล้ว,ตลาดกลาง
SAL-021671,ORD-008725,CUS-0004,CRP-014,WH-003,2023-03-15,2711.48,75.25,204038.87,0,ชำระแล้ว,ออนไลน์
SAL-021672,ORD-008725,CUS-0004,CRP-011,WH-007,2023-03-15,1790.13,81.47,145841.89,0,ชำระแล้ว,ออนไลน์
SAL-021673,ORD-008726,CUS-0172,CRP-005,WH-013,2023-05-17,7689.19,3.92,30141.62,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021674,ORD-008727,CUS-0178,CRP-011,WH-012,2024-10-10,649.91,107.39,69793.83,0,ค้างชำระ,ตรงจากคลัง
SAL-021675,ORD-008728,CUS-0045,CRP-001,WH-006,2023-07-30,8148.03,15.45,125887.06,0,ค้างชำระ,ตลาดกลาง
SAL-021676,ORD-008728,CUS-0045,CRP-002,WH-009,2023-07-30,6570.48,11.62,76348.98,0,ค้างชำระ,ตลาดกลาง
SAL-021677,ORD-008728,CUS-0045,CRP-004,WH-002,2023-07-30,6427.12,13.04,83809.64,2,ค้างชำระ,ตรงจากคลัง
SAL-021678,ORD-008729,CUS-0033,CRP-009,WH-004,2024-02-16,1144.68,33.39,38220.87,0,ชำระแล้ว,ตลาดกลาง
SAL-021679,ORD-008729,CUS-0033,CRP-014,WH-008,2024-02-16,7065.28,113.01,798447.29,0,ชำระแล้ว,ตรงจากคลัง
SAL-021680,ORD-008729,CUS-0033,CRP-005,WH-001,2024-02-16,5506.98,3.2,17622.34,10,ชำระแล้ว,สัญญาซื้อขาย
SAL-021681,ORD-008729,CUS-0033,CRP-013,WH-013,2024-02-16,2163.99,13.45,29105.67,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021682,ORD-008730,CUS-0021,CRP-009,WH-009,2025-01-08,894.88,45.16,40412.78,0,ชำระแล้ว,ตลาดกลาง
SAL-021683,ORD-008730,CUS-0021,CRP-008,WH-007,2025-01-08,1903.03,66.57,126684.71,0,ค้างชำระ,ตลาดกลาง
SAL-021684,ORD-008730,CUS-0021,CRP-001,WH-014,2025-01-08,1839.47,15.76,28990.05,0,ชำระแล้ว,ออนไลน์
SAL-021685,ORD-008730,CUS-0021,CRP-007,WH-007,2025-01-08,1944.85,5.39,10482.74,0,ค้างชำระ,ออนไลน์
SAL-021686,ORD-008731,CUS-0085,CRP-007,WH-012,2022-09-20,1914.33,6.53,12500.57,0,ชำระแล้ว,ตลาดกลาง
SAL-021687,ORD-008731,CUS-0085,CRP-002,WH-007,2022-09-20,3438.1,12.84,44145.2,0,บางส่วน,ตรงจากคลัง
SAL-021688,ORD-008731,CUS-0085,CRP-008,WH-013,2022-09-20,1639.36,60.4,99017.34,0,ชำระแล้ว,ออนไลน์
SAL-021689,ORD-008731,CUS-0085,CRP-005,WH-013,2022-09-20,4205.25,4.71,19806.73,0,ชำระแล้ว,ตรงจากคลัง
SAL-021690,ORD-008732,CUS-0146,CRP-003,WH-014,2021-09-11,3528.49,24.94,88000.54,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021691,ORD-008732,CUS-0146,CRP-008,WH-012,2021-09-11,1979.81,99.39,196773.32,0,ชำระแล้ว,ออนไลน์
SAL-021692,ORD-008733,CUS-0002,CRP-010,WH-014,2022-04-23,412.58,140.74,58066.51,0,ชำระแล้ว,ตลาดกลาง
SAL-021693,ORD-008733,CUS-0002,CRP-001,WH-011,2022-04-23,1664.09,11.41,18987.27,0,ชำระแล้ว,ออนไลน์
SAL-021694,ORD-008733,CUS-0002,CRP-013,WH-003,2022-04-23,1762.58,7.37,12990.21,0,ชำระแล้ว,ตรงจากคลัง
SAL-021695,ORD-008733,CUS-0002,CRP-015,WH-003,2022-04-23,7741.09,10.14,78494.65,0,บางส่วน,ตลาดกลาง
SAL-021696,ORD-008734,CUS-0140,CRP-004,WH-007,2022-10-24,6181.94,12.96,80117.94,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021697,ORD-008734,CUS-0140,CRP-008,WH-001,2022-10-24,2024.72,58.09,117615.98,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021698,ORD-008735,CUS-0125,CRP-004,WH-010,2025-02-05,2165.36,11.62,25161.48,0,ชำระแล้ว,ตลาดกลาง
SAL-021699,ORD-008735,CUS-0125,CRP-009,WH-009,2025-02-05,946.86,32.08,30375.27,0,ชำระแล้ว,ตลาดกลาง
SAL-021700,ORD-008735,CUS-0125,CRP-006,WH-002,2025-02-05,360.88,91.56,33042.17,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021701,ORD-008735,CUS-0125,CRP-003,WH-002,2025-02-05,994.46,15.61,15523.52,0,ชำระแล้ว,ตรงจากคลัง
SAL-021702,ORD-008736,CUS-0198,CRP-007,WH-013,2022-06-07,193.12,6.86,1324.8,2,ค้างชำระ,ออนไลน์
SAL-021703,ORD-008736,CUS-0198,CRP-011,WH-011,2022-06-07,2161.66,54.65,118134.72,0,ชำระแล้ว,ออนไลน์
SAL-021704,ORD-008736,CUS-0198,CRP-004,WH-001,2022-06-07,5789.31,11.95,69182.25,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021705,ORD-008736,CUS-0198,CRP-012,WH-015,2022-06-07,396.32,1.46,578.63,0,ชำระแล้ว,ตรงจากคลัง
SAL-021706,ORD-008737,CUS-0152,CRP-010,WH-013,2021-06-24,2409.59,161.45,389028.31,0,ชำระแล้ว,ออนไลน์
SAL-021707,ORD-008737,CUS-0152,CRP-001,WH-015,2021-06-24,349.82,11.54,4036.92,0,ชำระแล้ว,ตรงจากคลัง
SAL-021708,ORD-008737,CUS-0152,CRP-014,WH-002,2021-06-24,750.59,148.48,111447.6,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021709,ORD-008738,CUS-0121,CRP-004,WH-012,2023-06-19,4950.17,13.09,64797.73,0,ชำระแล้ว,ออนไลน์
SAL-021710,ORD-008738,CUS-0121,CRP-012,WH-012,2023-06-19,2675.05,1.7,4547.59,0,ชำระแล้ว,ออนไลน์
SAL-021711,ORD-008738,CUS-0121,CRP-014,WH-006,2023-06-19,181.24,114.87,20819.04,0,ชำระแล้ว,ตลาดกลาง
SAL-021712,ORD-008739,CUS-0165,CRP-015,WH-006,2024-03-13,9087.54,8.44,76698.84,2,ค้างชำระ,ออนไลน์
SAL-021713,ORD-008739,CUS-0165,CRP-006,WH-002,2024-03-13,1221.74,65.43,79938.45,5,ชำระแล้ว,สัญญาซื้อขาย
SAL-021714,ORD-008740,CUS-0095,CRP-006,WH-013,2025-11-19,857.04,103.95,89089.31,0,ค้างชำระ,ตลาดกลาง
