inventory_id,warehouse_id,crop_id,snapshot_date,beginning_stock_kg,received_kg,sold_kg,ending_stock_kg,unit_cost_thb,stock_status
INV-058341,WH-014,CRP-011,2022-12-25,114536.21,5230.01,1204.24,118561.98,44.02,สูง
INV-058342,WH-014,CRP-011,2023-01-03,118561.98,5922.22,5009.66,119474.54,48.34,สูง
INV-058343,WH-014,CRP-011,2023-01-15,119474.54,3755.48,4604.63,118625.39,74.1,สูง
INV-058344,WH-014,CRP-011,2023-01-18,118625.39,2117.97,5023.79,115719.57,65.24,สูง
INV-058345,WH-014,CRP-011,2023-01-21,115719.57,6967.96,6522.55,116164.98,70.97,สูง
INV-058346,WH-014,CRP-011,2023-01-24,116164.98,9335.75,5249.69,120251.04,48.44,สูง
INV-058347,WH-014,CRP-011,2023-01-27,120251.04,5109.95,2735.25,122625.74,39.37,สูง
INV-058348,WH-014,CRP-011,2023-01-30,122625.74,1248.1,1313.24,122560.6,71.35,สูง
INV-058349,WH-014,CRP-011,2023-02-11,122560.6,5146.51,6326.63,121380.48,54.65,สูง
INV-058350,WH-014,CRP-011,2023-02-14,121380.48,2706.94,7591.64,116495.78,47.4,สูง
INV-058351,WH-014,CRP-011,2023-02-20,116495.78,9886.3,1797.46,124584.62,46.65,สูง
INV-058352,WH-014,CRP-011,2023-03-04,124584.62,6455.49,5861.1,125179.01,46.59,สูง
INV-058353,WH-014,CRP-011,2023-03-13,125179.01,6626.09,6967.28,124837.82,52.24,สูง
INV-058354,WH-014,CRP-011,2023-03-19,124837.82,2307.6,4719.91,122425.51,60.6,สูง
INV-058355,WH-014,CRP-011,2023-03-22,122425.51,9239.06,3642.2,128022.37,50.23,สูง
INV-058356,WH-014,CRP-011,2023-04-03,128022.37,9514.34,1962.31,135574.4,59.4,สูง
INV-058357,WH-014,CRP-011,2023-04-18,135574.4,9624.88,3152.99,142046.29,78.73,สูง
INV-058358,WH-014,CRP-011,2023-04-21,142046.29,6776.44,6649.86,142172.87,55.78,สูง
INV-058359,WH-014,CRP-011,2023-05-12,142172.87,9210.25,6245.12,145138.0,73.68,สูง
INV-058360,WH-014,CRP-011,2023-05-15,145138.0,5039.63,2102.57,148075.06,44.19,สูง
INV-058361,WH-014,CRP-011,2023-05-18,148075.06,1208.36,3732.93,145550.49,63.76,สูง
INV-058362,WH-014,CRP-011,2023-05-27,145550.49,3918.14,3762.54,145706.09,56.21,สูง
INV-058363,WH-014,CRP-011,2023-05-30,145706.09,1034.03,5782.09,140958.03,41.55,สูง
INV-058364,WH-014,CRP-011,2023-06-05,140958.03,7117.33,7904.78,140170.58,42.97,สูง
INV-058365,WH-014,CRP-011,2023-06-11,140170.58,4775.1,5103.39,139842.29,38.37,สูง
INV-058366,WH-014,CRP-011,2023-06-14,139842.29,2294.63,698.62,141438.3,79.38,สูง
INV-058367,WH-014,CRP-011,2023-06-26,141438.3,3861.27,6904.91,138394.66,65.4,สูง
INV-058368,WH-014,CRP-011,2023-07-02,138394.66,2238.23,409.23,140223.66,47.17,สูง
INV-058369,WH-014,CRP-011,2023-07-11,140223.66,4064.31,3652.85,140635.12,74.26,สูง
INV-058370,WH-014,CRP-011,2023-07-14,140635.12,5481.78,658.56,145458.34,76.74,สูง
INV-058371,WH-014,CRP-011,2023-07-17,145458.34,6484.8,63.08,151880.06,50.86,สูง
INV-058372,WH-014,CRP-011,2023-07-20,151880.06,2649.46,5146.81,149382.71,34.37,สูง
INV-058373,WH-014,CRP-011,2023-08-04,149382.71,789.89,7383.64,142788.96,48.01,สูง
INV-058374,WH-014,CRP-011,2023-08-10,142788.96,3559.77,7916.34,138432.39,66.83,สูง
INV-058375,WH-014,CRP-011,2023-08-16,138432.39,8303.5,1309.49,145426.4,56.31,สูง
INV-058376,WH-014,CRP-011,2023-08-22,145426.4,5286.13,1443.16,149269.37,68.93,สูง
INV-058377,WH-014,CRP-011,2023-08-25,149269.37,5672.54,7551.59,147390.32,71.64,สูง
INV-058378,WH-014,CRP-011,2023-08-28,147390.32,2902.17,7942.26,142350.23,77.42,สูง
INV-058379,WH-014,CRP-011,2023-08-31,142350.23,4280.33,693.68,145936.88,76.9,สูง
INV-058380,WH-014,CRP-011,2023-09-03,145936.88,9293.91,7421.59,147809.2,50.03,สูง
INV-058381,WH-014,CRP-011,2023-09-06,147809.2,724.97,4079.29,144454.88,35.81,สูง
INV-058382,WH-014,CRP-011,2023-09-12,144454.88,3035.88,366.18,147124.58,32.3,สูง
INV-058383,WH-014,CRP-011,2023-09-15,147124.58,6903.13,5269.62,148758.09,41.54,สูง
INV-058384,WH-014,CRP-011,2023-09-18,148758.09,7499.65,1894.57,154363.17,79.73,สูง
INV-058385,WH-014,CRP-011,2023-09-24,154363.17,8972.28,7897.63,155437.82,64.46,สูง
INV-058386,WH-014,CRP-011,2023-09-27,155437.82,4627.96,5521.35,154544.43,74.46,สูง
INV-058387,WH-014,CRP-011,2023-09-30,154544.43,9519.53,6206.3,157857.66,37.87,สูง
INV-058388,WH-014,CRP-011,2023-10-03,157857.66,7668.66,2070.05,163456.27,62.64,สูง
INV-058389,WH-014,CRP-011,2023-10-12,163456.27,6776.41,7657.93,162574.75,57.58,สูง
INV-058390,WH-014,CRP-011,2023-10-15,162574.75,2129.49,5520.0,159184.24,75.47,สูง
INV-058391,WH-014,CRP-011,2023-10-21,159184.24,3873.64,5206.74,157851.14,32.99,สูง
INV-058392,WH-014,CRP-011,2023-10-24,157851.14,2659.16,7283.91,153226.39,57.24,สูง
INV-058393,WH-014,CRP-011,2023-10-27,153226.39,2683.94,2461.22,153449.11,80.57,สูง
INV-058394,WH-014,CRP-011,2023-10-30,153449.11,4199.5,3688.95,153959.66,62.92,สูง
INV-058395,WH-014,CRP-011,2023-11-08,153959.66,1686.64,5965.98,149680.32,54.94,สูง
INV-058396,WH-014,CRP-011,2023-11-11,149680.32,1868.52,4169.07,147379.77,55.68,สูง
INV-058397,WH-014,CRP-011,2023-11-20,147379.77,7167.62,4398.96,150148.43,53.46,สูง
INV-058398,WH-014,CRP-011,2023-11-26,150148.43,8350.57,6453.0,152046.0,78.37,สูง
INV-058399,WH-014,CRP-011,2023-12-05,152046.0,1021.74,6787.99,146279.75,45.49,สูง
INV-058400,WH-014,CRP-011,2023-12-08,146279.75,304.59,2888.1,143696.24,51.97,สูง
INV-058401,WH-014,CRP-011,2023-12-14,143696.24,158.68,2131.43,141723.49,65.04,สูง
INV-058402,WH-014,CRP-011,2023-12-17,141723.49,5990.66,3584.75,144129.4,43.09,สูง
INV-058403,WH-014,CRP-011,2023-12-20,144129.4,4765.81,5748.97,143146.24,44.91,สูง
INV-058404,WH-014,CRP-011,2023-12-23,143146.24,8275.96,2994.29,148427.91,77.38,สูง
INV-058405,WH-014,CRP-011,2023-12-26,148427.91,5574.84,7779.49,146223.26,49.25,สูง
INV-058406,WH-014,CRP-011,2023-12-29,146223.26,5982.75,6356.39,145849.62,61.62,สูง
INV-058407,WH-014,CRP-011,2024-01-01,145849.62,5603.66,4364.03,147089.25,37.15,สูง
INV-058408,WH-014,CRP-011,2024-01-04,147089.25,2991.66,4449.29,145631.62,67.03,สูง
INV-058409,WH-014,CRP-011,2024-01-13,145631.62,4230.07,7715.22,142146.47,71.68,สูง
INV-058410,WH-014,CRP-011,2024-01-19,142146.47,232.0,2385.55,139992.92,58.98,สูง
INV-058411,WH-014,CRP-011,2024-01-28,139992.92,8333.01,7821.96,140503.97,33.59,สูง
INV-058412,WH-014,CRP-011,2024-02-03,140503.97,6840.0,6688.13,140655.84,69.27,สูง
INV-058413,WH-014,CRP-011,2024-02-06,140655.84,6985.31,695.58,146945.57,43.99,สูง
INV-058414,WH-014,CRP-011,2024-02-09,146945.57,636.15,6799.57,140782.15,35.01,สูง
INV-058415,WH-014,CRP-011,2024-02-21,140782.15,6212.97,348.83,146646.29,44.15,สูง
INV-058416,WH-014,CRP-011,2024-02-27,146646.29,5094.76,2042.2,149698.85,56.15,สูง
INV-058417,WH-014,CRP-011,2024-03-01,149698.85,8434.17,352.42,157780.6,41.14,สูง
INV-058418,WH-014,CRP-011,2024-03-07,157780.6,7152.25,3243.51,161689.34,80.06,สูง
INV-058419,WH-014,CRP-011,2024-03-13,161689.34,5588.16,3892.73,163384.77,53.62,สูง
INV-058420,WH-014,CRP-011,2024-03-25,163384.77,6501.57,988.8,168897.54,53.14,สูง
INV-058421,WH-014,CRP-011,2024-03-31,168897.54,8375.62,3842.16,173431.0,54.1,สูง
INV-058422,WH-014,CRP-011,2024-04-03,173431.0,8137.65,2676.46,178892.19,66.05,สูง
INV-058423,WH-014,CRP-011,2024-04-06,178892.19,9883.38,1330.84,187444.73,69.42,สูง
INV-058424,WH-014,CRP-011,2024-04-12,187444.73,3051.87,4593.15,185903.45,51.01,สูง
INV-058425,WH-014,CRP-011,2024-04-15,185903.45,3473.99,1516.61,187860.83,77.1,สูง
INV-058426,WH-014,CRP-011,2024-04-27,187860.83,500.63,4175.25,184186.21,73.48,สูง
INV-058427,WH-014,CRP-011,2024-04-30,184186.21,4365.54,6562.41,181989.34,45.64,สูง
INV-058428,WH-014,CRP-011,2024-05-06,181989.34,8566.85,2086.28,188469.91,76.36,สูง
INV-058429,WH-014,CRP-011,2024-05-09,188469.91,3581.53,2127.59,189923.85,76.01,สูง
INV-058430,WH-014,CRP-011,2024-05-18,189923.85,5202.32,5584.9,189541.27,33.48,สูง
INV-058431,WH-014,CRP-011,2024-05-24,189541.27,2038.84,4574.03,187006.08,58.86,สูง
INV-058432,WH-014,CRP-011,2024-05-27,187006.08,3482.21,4641.62,185846.67,38.72,สูง
INV-058433,WH-014,CRP-011,2024-06-02,185846.67,1919.65,5881.36,181884.96,47.0,สูง
INV-058434,WH-014,CRP-011,2024-06-08,181884.96,2552.48,1536.26,182901.18,49.12,สูง
INV-058435,WH-014,CRP-011,2024-06-11,182901.18,4277.16,6720.8,180457.54,48.68,สูง
INV-058436,WH-014,CRP-011,2024-06-14,180457.54,6654.66,2053.55,185058.65,39.65,สูง
INV-058437,WH-014,CRP-011,2024-06-20,185058.65,1704.55,2056.35,184706.85,35.7,สูง
INV-058438,WH-014,CRP-011,2024-06-23,184706.85,2863.42,3862.09,183708.18,45.69,สูง
INV-058439,WH-014,CRP-011,2024-07-02,183708.18,5695.71,4293.23,185110.66,56.46,สูง
INV-058440,WH-014,CRP-011,2024-07-05,185110.66,6427.59,2445.75,189092.5,64.4,สูง
INV-058441,WH-014,CRP-011,2024-07-08,189092.5,3324.81,1907.3,190510.01,77.09,สูง
INV-058442,WH-014,CRP-011,2024-07-14,190510.01,9321.65,930.56,198901.1,77.74,สูง
INV-058443,WH-014,CRP-011,2024-07-17,198901.1,9547.24,2525.41,205922.93,44.62,สูง
INV-058444,WH-014,CRP-011,2024-07-20,205922.93,3857.75,7173.92,202606.76,71.96,สูง
INV-058445,WH-014,CRP-011,2024-07-26,202606.76,678.63,7493.04,195792.35,35.41,สูง
INV-058446,WH-014,CRP-011,2024-08-07,195792.35,4735.02,4658.36,195869.01,52.6,สูง
INV-058447,WH-014,CRP-011,2024-08-13,195869.01,5969.73,1721.55,200117.19,56.93,สูง
INV-058448,WH-014,CRP-011,2024-08-22,200117.19,7733.8,1897.72,205953.27,51.88,สูง
INV-058449,WH-014,CRP-011,2024-08-28,205953.27,7196.83,4362.06,208788.04,63.95,สูง
INV-058450,WH-014,CRP-011,2024-08-31,208788.04,264.03,3581.37,205470.7,48.78,สูง
INV-058451,WH-014,CRP-011,2024-09-06,205470.7,167.08,6628.91,199008.87,33.7,สูง
INV-058452,WH-014,CRP-011,2024-09-12,199008.87,6036.51,2461.83,202583.55,64.74,สูง
INV-058453,WH-014,CRP-011,2024-09-15,202583.55,7594.66,2790.68,207387.53,69.34,สูง
INV-058454,WH-014,CRP-011,2024-09-21,207387.53,4584.95,6465.02,205507.46,35.91,สูง
INV-058455,WH-014,CRP-011,2024-09-24,205507.46,3075.59,2320.97,206262.08,43.76,สูง
INV-058456,WH-014,CRP-011,2024-09-27,206262.08,3330.54,1841.71,207750.91,70.08,สูง
INV-058457,WH-014,CRP-011,2024-09-30,207750.91,3444.05,1488.89,209706.07,51.61,สูง
INV-058458,WH-014,CRP-011,2024-10-18,209706.07,5822.66,204.29,215324.44,57.54,สูง
INV-058459,WH-014,CRP-011,2024-10-21,215324.44,7187.34,7498.56,215013.22,80.0,สูง
INV-058460,WH-014,CRP-011,2024-10-30,215013.22,5553.26,1540.78,219025.7,44.37,สูง
INV-058461,WH-014,CRP-011,2024-11-14,219025.7,6255.82,1768.84,223512.68,38.79,สูง
INV-058462,WH-014,CRP-011,2024-11-17,223512.68,4910.3,3597.57,224825.41,50.75,สูง
INV-058463,WH-014,CRP-011,2024-11-20,224825.41,8133.59,5156.42,227802.58,76.54,สูง
INV-058464,WH-014,CRP-011,2024-11-23,227802.58,1134.47,2948.56,225988.49,42.24,สูง
INV-058465,WH-014,CRP-011,2024-11-29,225988.49,5137.96,5862.93,225263.52,43.94,สูง
INV-058466,WH-014,CRP-011,2024-12-05,225263.52,7932.39,7084.33,226111.58,75.94,สูง
INV-058467,WH-014,CRP-011,2024-12-14,226111.58,1208.39,7094.29,220225.68,51.37,สูง
INV-058468,WH-014,CRP-011,2024-12-20,220225.68,5684.2,2038.18,223871.7,37.27,สูง
INV-058469,WH-014,CRP-011,2024-12-29,223871.7,4112.19,293.48,227690.41,42.26,สูง
INV-058470,WH-014,CRP-011,2025-01-01,227690.41,5018.85,2335.62,230373.64,42.4,สูง
INV-058471,WH-014,CRP-011,2025-01-04,230373.64,1201.57,6088.03,225487.18,75.76,สูง
INV-058472,WH-014,CRP-011,2025-01-10,225487.18,9059.96,6648.13,227899.01,53.03,สูง
INV-058473,WH-014,CRP-011,2025-01-13,227899.01,4629.57,4105.26,228423.32,74.35,สูง
INV-058474,WH-014,CRP-011,2025-01-16,228423.32,5691.1,6240.21,227874.21,57.5,สูง
INV-058475,WH-014,CRP-011,2025-01-31,227874.21,9165.04,4068.66,232970.59,51.8,สูง
INV-058476,WH-014,CRP-011,2025-02-03,232970.59,5916.04,4939.35,233947.28,67.88,สูง
INV-058477,WH-014,CRP-011,2025-02-06,233947.28,2789.31,6723.83,230012.76,39.59,สูง
INV-058478,WH-014,CRP-011,2025-02-09,230012.76,693.85,1132.88,229573.73,34.78,สูง
INV-058479,WH-014,CRP-011,2025-02-12,229573.73,5194.61,2987.12,231781.22,42.49,สูง
INV-058480,WH-014,CRP-011,2025-02-15,231781.22,6097.4,4694.77,233183.85,76.86,สูง
INV-058481,WH-014,CRP-011,2025-02-18,233183.85,5620.88,1557.89,237246.84,32.17,สูง
INV-058482,WH-014,CRP-011,2025-03-02,237246.84,8264.2,3216.16,242294.88,80.02,สูง
INV-058483,WH-014,CRP-011,2025-03-05,242294.88,5489.81,2151.46,245633.23,72.01,สูง
INV-058484,WH-014,CRP-011,2025-03-08,245633.23,809.64,1330.03,245112.84,75.0,สูง
INV-058485,WH-014,CRP-011,2025-03-11,245112.84,5551.88,5758.36,244906.36,55.18,สูง
INV-058486,WH-014,CRP-011,2025-03-20,244906.36,394.27,6273.79,239026.84,70.39,สูง
INV-058487,WH-014,CRP-011,2025-03-23,239026.84,9251.55,644.92,247633.47,78.81,สูง
INV-058488,WH-014,CRP-011,2025-03-26,247633.47,6974.25,5643.97,248963.75,34.24,สูง
INV-058489,WH-014,CRP-011,2025-03-29,248963.75,2483.08,2431.12,249015.71,74.31,สูง
INV-058490,WH-014,CRP-011,2025-04-04,249015.71,77.51,215.95,248877.27,36.65,สูง
INV-058491,WH-014,CRP-011,2025-04-07,248877.27,7631.62,6412.94,250095.95,32.47,สูง
INV-058492,WH-014,CRP-011,2025-04-16,250095.95,4528.14,3119.34,251504.75,73.45,สูง
INV-058493,WH-014,CRP-011,2025-04-19,251504.75,6432.61,2685.59,255251.77,78.5,สูง
INV-058494,WH-014,CRP-011,2025-04-22,255251.77,482.72,4645.16,251089.33,41.87,สูง
INV-058495,WH-014,CRP-011,2025-05-01,251089.33,108.82,2493.92,248704.23,76.37,สูง
INV-058496,WH-014,CRP-011,2025-05-04,248704.23,527.3,79.99,249151.54,76.66,สูง
INV-058497,WH-014,CRP-011,2025-05-10,249151.54,7979.22,3683.02,253447.74,70.64,สูง
INV-058498,WH-014,CRP-011,2025-05-13,253447.74,5192.91,7756.5,250884.15,42.67,สูง
INV-058499,WH-014,CRP-011,2025-05-16,250884.15,3370.63,1870.8,252383.98,54.81,สูง
INV-058500,WH-014,CRP-011,2025-05-19,252383.98,2030.91,7538.21,246876.68,74.31,สูง
INV-058501,WH-014,CRP-011,2025-05-22,246876.68,4898.85,7832.72,243942.81,35.75,สูง
INV-058502,WH-014,CRP-011,2025-05-28,243942.81,7611.34,4415.76,247138.39,44.13,สูง
INV-058503,WH-014,CRP-011,2025-06-03,247138.39,6738.78,2425.87,251451.3,49.72,สูง
INV-058504,WH-014,CRP-011,2025-06-06,251451.3,2337.94,5255.93,248533.31,48.96,สูง
INV-058505,WH-014,CRP-011,2025-06-12,248533.31,2848.68,4371.11,247010.88,44.35,สูง
INV-058506,WH-014,CRP-011,2025-06-15,247010.88,4654.43,4369.17,247296.14,68.84,สูง
INV-058507,WH-014,CRP-011,2025-06-18,247296.14,6489.05,7353.95,246431.24,57.01,สูง
INV-058508,WH-014,CRP-011,2025-06-24,246431.24,9414.12,3314.18,252531.18,43.93,สูง
INV-058509,WH-014,CRP-011,2025-06-27,252531.18,687.55,7603.59,245615.14,43.31,สูง
INV-058510,WH-014,CRP-011,2025-06-30,245615.14,8459.17,2093.51,251980.8,65.81,สูง
INV-058511,WH-014,CRP-011,2025-07-03,251980.8,4993.39,7167.62,249806.57,53.57,สูง
INV-058512,WH-014,CRP-011,2025-07-06,249806.57,1111.26,4574.5,246343.33,58.49,สูง
INV-058513,WH-014,CRP-011,2025-07-09,246343.33,8811.71,1426.13,253728.91,49.36,สูง
INV-058514,WH-014,CRP-011,2025-07-21,253728.91,7881.21,1179.97,260430.15,79.94,สูง
INV-058515,WH-014,CRP-011,2025-07-24,260430.15,2128.26,3537.45,259020.96,44.24,สูง
INV-058516,WH-014,CRP-011,2025-07-27,259020.96,3947.02,5602.59,257365.39,59.98,สูง
INV-058517,WH-014,CRP-011,2025-07-30,257365.39,4642.26,806.77,261200.88,42.4,สูง
INV-058518,WH-014,CRP-011,2025-08-02,261200.88,2797.32,7869.02,256129.18,62.58,สูง
INV-058519,WH-014,CRP-011,2025-08-08,256129.18,470.49,1493.57,255106.1,48.23,สูง
INV-058520,WH-014,CRP-011,2025-08-11,255106.1,7239.43,5179.93,257165.6,77.9,สูง
INV-058521,WH-014,CRP-011,2025-08-14,257165.6,702.82,7134.13,250734.29,67.81,สูง
INV-058522,WH-014,CRP-011,2025-08-26,250734.29,2607.77,777.88,252564.18,38.64,สูง
INV-058523,WH-014,CRP-011,2025-08-29,252564.18,6392.88,2185.05,256772.01,64.11,สูง
INV-058524,WH-014,CRP-011,2025-09-01,256772.01,9702.46,1409.94,265064.53,46.71,สูง
INV-058525,WH-014,CRP-011,2025-09-04,265064.53,2344.69,335.9,267073.32,43.74,สูง
INV-058526,WH-014,CRP-011,2025-09-07,267073.32,5736.13,7411.81,265397.64,52.27,สูง
INV-058527,WH-014,CRP-011,2025-09-10,265397.64,1548.65,2222.3,264723.99,33.39,สูง
INV-058528,WH-014,CRP-011,2025-09-13,264723.99,4068.13,236.53,268555.59,67.0,สูง
INV-058529,WH-014,CRP-011,2025-09-16,268555.59,8882.19,1789.91,275647.87,72.84,สูง
INV-058530,WH-014,CRP-011,2025-09-22,275647.87,1228.62,3784.83,273091.66,40.17,สูง
INV-058531,WH-014,CRP-011,2025-09-28,273091.66,6411.25,7208.91,272294.0,48.56,สูง
INV-058532,WH-014,CRP-011,2025-10-01,272294.0,903.97,2172.15,271025.82,69.98,สูง
INV-058533,WH-014,CRP-011,2025-10-07,271025.82,6092.22,3184.97,273933.07,49.59,สูง
INV-058534,WH-014,CRP-011,2025-10-10,273933.07,5789.33,877.64,278844.76,80.73,สูง
INV-058535,WH-014,CRP-011,2025-10-13,278844.76,6729.63,4062.84,281511.55,60.81,สูง
INV-058536,WH-014,CRP-011,2025-10-16,281511.55,9301.83,4871.57,285941.81,35.92,สูง
INV-058537,WH-014,CRP-011,2025-10-19,285941.81,4271.53,75.57,290137.77,62.78,สูง
INV-058538,WH-014,CRP-011,2025-10-22,290137.77,748.22,7576.1,283309.89,32.72,สูง
INV-058539,WH-014,CRP-011,2025-10-25,283309.89,8206.86,6938.31,284578.44,32.59,สูง
INV-058540,WH-014,CRP-011,2025-10-28,284578.44,2058.61,1274.03,285363.02,76.14,สูง
INV-058541,WH-014,CRP-011,2025-10-31,285363.02,6489.62,2031.08,289821.56,72.89,สูง
INV-058542,WH-014,CRP-011,2025-11-09,289821.56,9061.9,7978.63,290904.83,67.51,สูง
INV-058543,WH-014,CRP-011,2025-11-18,290904.83,4591.3,3001.79,292494.34,74.23,สูง
INV-058544,WH-014,CRP-011,2025-11-21,292494.34,2130.35,4514.06,290110.63,47.6,สูง
INV-058545,WH-014,CRP-011,2025-11-27,290110.63,6767.68,3588.86,293289.45,34.4,สูง
INV-058546,WH-014,CRP-011,2025-12-03,293289.45,5652.23,6221.75,292719.93,66.89,สูง
INV-058547,WH-014,CRP-011,2025-12-18,292719.93,6363.51,5925.05,293158.39,79.14,สูง
INV-058548,WH-014,CRP-011,2025-12-27,293158.39,193.16,771.62,292579.93,78.32,สูง
INV-058549,WH-014,CRP-015,2021-01-01,37077.15,4484.1,1896.28,39664.97,5.8,สูง
INV-058550,WH-014,CRP-015,2021-01-04,39664.97,6299.05,2291.23,43672.79,7.68,สูง
INV-058551,WH-014,CRP-015,2021-01-07,43672.79,4491.81,6762.26,41402.34,5.31,สูง
INV-058552,WH-014,CRP-015,2021-01-10,41402.34,6573.78,5879.34,42096.78,6.18,สูง
INV-058553,WH-014,CRP-015,2021-01-16,42096.78,3075.12,5444.24,39727.66,6.89,สูง
INV-058554,WH-014,CRP-015,2021-01-25,39727.66,5103.98,4707.55,40124.09,5.56,สูง
INV-058555,WH-014,CRP-015,2021-02-09,40124.09,7679.17,2109.58,45693.68,6.94,สูง
INV-058556,WH-014,CRP-015,2021-02-12,45693.68,1705.33,7347.75,40051.26,6.89,สูง
INV-058557,WH-014,CRP-015,2021-02-21,40051.26,8784.78,927.35,47908.69,6.42,สูง
INV-058558,WH-014,CRP-015,2021-03-11,47908.69,6963.59,2296.42,52575.86,7.21,สูง
INV-058559,WH-014,CRP-015,2021-03-14,52575.86,7450.53,683.78,59342.61,5.76,สูง
INV-058560,WH-014,CRP-015,2021-03-17,59342.61,9509.63,3587.61,65264.63,7.77,สูง
INV-058561,WH-014,CRP-015,2021-03-20,65264.63,6967.46,6891.3,65340.79,8.09,สูง
INV-058562,WH-014,CRP-015,2021-03-26,65340.79,8814.4,6697.89,67457.3,5.36,สูง
INV-058563,WH-014,CRP-015,2021-03-29,67457.3,9586.29,3198.95,73844.64,7.39,สูง
INV-058564,WH-014,CRP-015,2021-04-10,73844.64,4131.94,497.74,77478.84,6.38,สูง
INV-058565,WH-014,CRP-015,2021-04-16,77478.84,2389.29,671.43,79196.7,6.42,สูง
INV-058566,WH-014,CRP-015,2021-04-19,79196.7,428.97,3401.33,76224.34,6.68,สูง
INV-058567,WH-014,CRP-015,2021-04-28,76224.34,9494.1,6925.21,78793.23,6.06,สูง
INV-058568,WH-014,CRP-015,2021-05-01,78793.23,8039.0,4647.04,82185.19,7.96,สูง
INV-058569,WH-014,CRP-015,2021-05-10,82185.19,2363.68,171.85,84377.02,5.26,สูง
INV-058570,WH-014,CRP-015,2021-05-13,84377.02,613.08,245.86,84744.24,6.21,สูง
INV-058571,WH-014,CRP-015,2021-05-19,84744.24,1831.53,3368.19,83207.58,5.31,สูง
INV-058572,WH-014,CRP-015,2021-05-22,83207.58,4396.66,3511.9,84092.34,6.07,สูง
INV-058573,WH-014,CRP-015,2021-05-25,84092.34,2154.69,7569.09,78677.94,5.74,สูง
INV-058574,WH-014,CRP-015,2021-05-28,78677.94,6339.76,7717.17,77300.53,5.97,สูง
INV-058575,WH-014,CRP-015,2021-05-31,77300.53,3195.38,508.59,79987.32,7.2,สูง
INV-058576,WH-014,CRP-015,2021-06-03,79987.32,6226.5,4178.72,82035.1,7.1,สูง
INV-058577,WH-014,CRP-015,2021-06-09,82035.1,4140.96,1640.61,84535.45,5.04,สูง
INV-058578,WH-014,CRP-015,2021-06-12,84535.45,6856.65,7223.69,84168.41,6.85,สูง
INV-058579,WH-014,CRP-015,2021-06-18,84168.41,8663.83,3262.76,89569.48,7.66,สูง
INV-058580,WH-014,CRP-015,2021-06-21,89569.48,5113.86,984.06,93699.28,7.42,สูง
INV-058581,WH-014,CRP-015,2021-06-24,93699.28,2299.48,4533.99,91464.77,7.72,สูง
INV-058582,WH-014,CRP-015,2021-06-27,91464.77,1063.5,6884.49,85643.78,4.81,สูง
INV-058583,WH-014,CRP-015,2021-06-30,85643.78,7050.65,4065.24,88629.19,7.8,สูง
INV-058584,WH-014,CRP-015,2021-07-03,88629.19,7123.88,272.26,95480.81,8.02,สูง
INV-058585,WH-014,CRP-015,2021-07-06,95480.81,830.53,1692.81,94618.53,7.91,สูง
INV-058586,WH-014,CRP-015,2021-07-12,94618.53,9151.43,1855.4,101914.56,5.11,สูง
INV-058587,WH-014,CRP-015,2021-07-15,101914.56,9410.63,7795.41,103529.78,5.27,สูง
INV-058588,WH-014,CRP-015,2021-07-18,103529.78,6548.09,755.87,109322.0,7.61,สูง
INV-058589,WH-014,CRP-015,2021-07-24,109322.0,8432.66,6017.93,111736.73,6.12,สูง
INV-058590,WH-014,CRP-015,2021-08-02,111736.73,3762.7,866.51,114632.92,6.61,สูง
INV-058591,WH-014,CRP-015,2021-08-08,114632.92,1897.44,2772.29,113758.07,5.52,สูง
INV-058592,WH-014,CRP-015,2021-08-11,113758.07,5171.58,941.54,117988.11,8.09,สูง
INV-058593,WH-014,CRP-015,2021-08-14,117988.11,383.67,1840.18,116531.6,5.58,สูง
INV-058594,WH-014,CRP-015,2021-08-17,116531.6,6663.01,4278.19,118916.42,4.81,สูง
INV-058595,WH-014,CRP-015,2021-08-20,118916.42,7467.75,3884.27,122499.9,7.92,สูง
INV-058596,WH-014,CRP-015,2021-08-26,122499.9,5109.04,4657.76,122951.18,6.23,สูง
INV-058597,WH-014,CRP-015,2021-08-29,122951.18,580.86,2650.91,120881.13,7.8,สูง
INV-058598,WH-014,CRP-015,2021-09-01,120881.13,5905.77,7845.15,118941.75,7.66,สูง
INV-058599,WH-014,CRP-015,2021-09-04,118941.75,2391.42,4556.18,116776.99,4.99,สูง
INV-058600,WH-014,CRP-015,2021-09-16,116776.99,7346.53,6456.92,117666.6,5.26,สูง
INV-058601,WH-014,CRP-015,2021-09-22,117666.6,928.29,5904.75,112690.14,6.38,สูง
INV-058602,WH-014,CRP-015,2021-09-25,112690.14,8040.69,1878.88,118851.95,6.37,สูง
INV-058603,WH-014,CRP-015,2021-10-01,118851.95,1053.18,2358.79,117546.34,6.92,สูง
INV-058604,WH-014,CRP-015,2021-10-04,117546.34,2221.85,4647.82,115120.37,5.61,สูง
INV-058605,WH-014,CRP-015,2021-10-07,115120.37,4838.54,5409.07,114549.84,6.09,สูง
INV-058606,WH-014,CRP-015,2021-10-16,114549.84,2326.24,5097.17,111778.91,6.15,สูง
INV-058607,WH-014,CRP-015,2021-10-19,111778.91,4304.78,7061.03,109022.66,6.13,สูง
INV-058608,WH-014,CRP-015,2021-10-22,109022.66,8087.95,6354.7,110755.91,6.42,สูง
INV-058609,WH-014,CRP-015,2021-10-28,110755.91,9320.28,5628.0,114448.19,5.49,สูง
